player.id,player.name,team.id.x,rating,position.id,xG,Goal,Shot,Shot_As,Cross,Block,Clearance,Dribble,Dispossessed,Duel,Foul_won,Foul_committed,Pressure,pass
5199,Jorge Resurreccion Merodio,772,6.2,15,0,0,0,0,0,0,0,0,1,0,0,0,0,29
5200,Lucas Vazquez Iglesias,772,6.5,12,0,0,0,0,0,0,0,1,4,0,3,3,1,24
5201,Sergio Ramos Garcia,772,7.8,5,0.12,0,2,2,0,0,1,5,0,0,1,1,1,93
5203,Sergio Busquets i Burgos,772,7.8,10,0.03,0,1,2,1,0,0,2,3,0,5,2,1,92
5211,Jordi Alba Ramos,772,6.6,6,0,0,0,0,1,0,1,1,0,0,0,1,0,77
5213,Gerard Pique Bernabeu,772,7.8,3,0.89,0,2,0,1,0,5,0,0,0,1,0,0,65
5216,Andres Iniesta Lujan,772,6.6,15,0,0,0,0,0,0,0,0,2,1,0,3,0,69
5718,Rodrigo Moreno Machado,772,6,23,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5719,Marco Asensio Willemsen,772,6.1,12,0,0,0,0,0,0,0,0,3,2,0,0,0,6
5721,Daniel Carvajal Ramos,772,7.1,2,0.02,0,1,3,1,0,2,1,2,1,1,2,0,64
5220,Morteza Pouraliganji,797,6.6,3,0,0,0,0,2,0,3,3,0,0,1,0,0,15
5224,Sardar Azmoun,797,6.9,23,0.1,0,2,2,2,0,2,5,1,0,1,1,1,12
5225,Omid Ebrahimi,797,6.3,13,0,0,0,0,1,0,0,1,0,0,0,1,1,19
5226,Mehdi Taremi,797,6.5,16,0.27,0,1,0,4,0,0,4,1,1,0,2,1,10
5228,Seyed Majid Hosseini,797,6.2,5,0,0,0,0,2,0,0,0,0,0,0,0,0,15
5230,Ehsan Hajsafi,797,6.4,6,0,0,0,0,1,0,0,3,3,0,1,0,3,10
5231,Karim Ansarifard,797,6.8,10,0.76,1,1,0,0,0,0,0,1,0,0,1,0,1
5235,Ramin Rezaeian,797,6.4,2,0.04,0,1,1,0,0,3,0,0,0,0,2,0,17
5239,Alireza Jahanbakhsh,797,6.5,12,0,0,0,3,1,0,0,1,2,0,2,3,1,12
5240,Saman Ghoddos,797,6.1,12,0.08,0,2,0,0,0,0,0,0,0,0,1,0,1
5241,Vahid Amiri,797,6.5,15,0.04,0,1,0,2,0,0,5,1,0,1,2,3,14
5720,Milad Mohammadi,797,7,6,0,0,0,0,1,0,0,2,1,1,1,0,2,3
5722,Saeid Ezatolahi Afagh,797,6.1,10,0.03,0,1,0,2,0,3,1,2,0,1,3,1,13
3168,Joao Filipe Iria Santos Moutinho,780,5.9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3193,Bernardo Mota Veiga de Carvalho e Silva,780,6,12,0,0,0,0,1,0,0,0,1,0,0,0,0,5
3329,Cedric Ricardo Alves Soares,780,6,2,0,0,0,1,2,0,1,4,2,1,0,2,1,54
3707,Adrien Sebastian Perruchet Silva,780,6.7,9,0.02,0,1,2,2,0,0,3,1,2,1,1,3,93
3960,Jose Miguel da Rocha Fonte,780,7.3,5,0.08,0,2,1,3,0,2,0,0,0,1,0,0,64
4272,Joao Mario Naval da Costa Eduardo,780,6.9,16,0.07,0,1,3,1,0,0,1,2,0,0,0,0,57
5207,Cristiano Ronaldo dos Santos Aveiro,780,7,24,0.9,0,5,1,1,0,0,1,7,0,4,1,0,22
5209,Raphael Adelino Jose Guerreiro,780,6.5,6,0.03,0,1,0,3,0,1,0,3,0,2,2,0,58
5214,William Silva de Carvalho,780,6.6,11,0,0,0,1,1,0,1,0,0,1,2,1,0,74
5215,Ricardo Andrade Quaresma Bernardo,780,7.6,12,0.05,1,2,1,0,0,0,1,3,3,0,2,1,23
5218,Andre Miguel Valente Silva,780,6,22,0.05,0,2,0,0,0,1,1,2,1,2,0,0,20
20016,Kleper Laveran Lima Ferreira,780,7.7,3,0.07,0,1,0,1,0,4,7,0,0,3,0,2,48
3064,David Josue Jimenez Silva,772,6.4,17,0.11,0,1,2,0,0,0,1,0,0,0,0,1,36
4926,Francisco Roman Alarcon Suarez,772,9.7,21,0.61,1,3,6,0,0,0,1,6,1,5,1,1,90
5198,Diego da Silva Costa,772,5.8,23,0.61,0,2,2,0,0,0,1,1,4,1,0,0,17
5201,Sergio Ramos Garcia,772,5.4,5,0.01,0,1,0,0,0,1,5,0,0,3,1,3,96
5203,Sergio Busquets i Burgos,772,6.1,14,0.08,0,1,0,2,0,0,1,0,0,2,1,0,56
5208,Thiago Alcantara do Nascimento,772,7.1,12,0.1,0,2,0,0,0,0,2,4,0,2,1,2,87
5211,Jordi Alba Ramos,772,6.6,6,0,0,0,1,3,0,0,1,2,1,0,0,0,66
5213,Gerard Pique Bernabeu,772,7.1,3,0.08,0,3,1,2,0,0,4,0,0,0,1,1,71
5216,Andres Iniesta Lujan,772,7.4,16,0.09,0,2,2,0,0,1,0,4,1,3,0,0,77
5217,Iago Aspas Juncal,772,7,24,0.46,1,1,1,0,0,1,1,0,0,0,1,0,5
5718,Rodrigo Moreno Machado,772,6.1,22,0.1,0,1,0,1,0,0,1,0,1,0,0,0,2
5719,Marco Asensio Willemsen,772,6.1,12,0.1,0,1,0,0,0,0,0,1,0,1,0,0,7
5721,Daniel Carvajal Ramos,772,6.9,2,0,0,0,1,1,0,0,2,3,2,1,0,2,56
3302,Nordin Amrabat,788,7,12,0.01,0,1,1,2,0,0,4,1,3,2,6,3,12
5219,Romain Saiss,788,7.3,5,0,0,0,0,3,0,4,2,0,0,1,0,2,19
5221,Manuel Marouan da Costa Trinidade,788,6.2,3,0,0,0,0,4,0,4,1,0,0,1,2,1,17
5223,Aziz Bouhaddouz,788,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5232,Mbark Boussoufa,788,6.1,13,0.05,0,1,0,0,0,2,1,0,1,0,2,1,21
5236,Karim El Ahmadi Al Aroos,788,6.1,10,0,0,0,1,0,0,1,1,1,0,0,1,1,14
5237,Hakim Ziyech,788,7.9,16,0.11,0,2,1,2,0,0,3,4,2,1,1,3,14
5242,Younes Belhanda,788,6.1,15,0,0,0,1,1,0,0,1,0,1,0,1,1,15
5245,Achraf Hakimi Mouh,788,6.4,6,0,0,0,1,0,0,5,2,3,1,0,0,2,21
5724,Faycal Fajr,788,6.6,15,0,0,0,0,0,0,0,1,0,0,0,2,1,7
5726,Khalid Boutaib,788,7.4,23,0.59,1,2,0,0,0,0,3,1,0,1,1,0,8
5727,Nabil Dirar,788,6.8,2,0.07,0,1,1,5,0,2,4,3,0,0,2,1,23
6301,Youssef En-Nesyri,788,7.1,22,0.04,1,1,0,0,0,0,0,0,0,0,0,0,2
2948,Nabil Fekir,771,6.8,21,0.03,0,1,0,0,0,1,3,3,2,2,0,3,10
3009,Kylian Mbappe Lottin,771,7.2,17,0.04,0,1,2,0,0,0,1,8,6,1,1,1,19
3604,Olivier Giroud,771,6,23,0,0,0,0,0,0,0,0,0,1,0,1,0,3
3961,N'Golo Kante,771,7.4,10,0,0,0,0,2,0,1,4,3,0,0,2,4,56
4375,Blaise Matuidi,771,6.1,13,0,0,0,0,0,0,0,1,0,1,0,0,0,7
5476,Benjamin Pavard,771,6.8,2,0.02,0,1,1,1,0,2,4,1,1,1,4,2,54
5477,Ousmane Dembele,771,6.4,21,0,0,0,1,1,0,0,3,3,1,1,1,3,10
5480,Corentin Tolisso,771,6.4,13,0,0,0,0,2,0,0,1,1,0,2,2,1,57
5484,Lucas Hernandez Pi,771,6.8,6,0.09,0,2,0,4,0,0,1,4,2,6,2,1,41
5485,Raphael Varane,771,6.6,3,0,0,0,0,1,0,1,1,1,0,1,0,0,60
5487,Antoine Griezmann,771,7.3,23,1.02,1,5,0,0,0,0,1,0,2,2,1,0,10
5492,Samuel Yves Umtiti,771,5.3,5,0.01,0,1,0,1,0,2,1,0,0,1,2,0,55
20004,Paul Pogba,771,6.6,15,0.05,0,1,1,1,0,1,1,1,4,3,1,0,48
3281,Aaron Mooy,792,7.3,15,0,0,0,2,3,0,3,4,1,0,0,1,4,48
5478,Trent Sainsbury,792,6.4,3,0,0,0,0,2,0,5,3,0,1,2,0,3,45
5479,Aziz Eraltay Behich,792,5.7,6,0.02,0,1,0,2,0,2,5,1,2,0,3,5,46
5481,Mathew Leckie,792,6.3,12,0.05,0,2,0,2,0,2,4,0,2,2,6,0,11
5482,Josh Risdon,792,6.3,2,0.05,0,1,0,2,0,2,6,1,1,0,3,6,23
5483,Daniel Arzani,792,6.1,16,0,0,0,1,1,0,0,0,0,0,0,0,0,2
5486,Andrew Nabbout,792,6.3,23,0,0,0,0,0,0,0,1,0,0,2,1,0,3
5488,Mark Milligan,792,6.6,5,0,0,0,0,1,0,2,4,0,0,0,1,3,67
5489,Mile Jedinak,792,7,13,0.76,1,1,0,1,0,1,4,0,2,1,1,2,30
5490,Jackson Irvine,792,6.1,19,0,0,0,0,1,0,0,2,0,0,0,0,2,3
5491,Tom Rogi<U+0107>,792,6.5,19,0,0,0,0,1,0,1,0,2,3,3,2,0,13
5493,Tomi Juri<U+0107>,792,5.9,23,0,0,0,0,0,0,1,0,0,1,1,0,0,2
5494,Robbie Kruse,792,6.6,16,0,0,0,0,0,0,0,6,0,1,4,2,5,11
3632,Andre Martin Carrillo Diaz,784,7.2,17,0.02,0,1,4,3,0,0,1,6,1,2,1,0,29
5518,Miguel Angel Trauco Saavedra,784,6.8,6,0,0,0,2,4,0,1,2,1,2,1,1,1,48
5519,Christian Alberto Cueva Bravo,784,6,19,0.76,0,1,4,0,0,1,2,2,1,3,0,1,43
5521,Luis Jan Piers Advincula Castrillon,784,6.4,2,0.03,0,2,0,2,0,4,2,4,1,0,0,2,37
5523,Renato Fabrizio Tapia Cortijo,784,6.3,13,0.02,0,1,2,4,0,1,8,0,1,1,3,3,20
5525,Edison Michael Flores Peralta,784,6.7,21,0.3,0,3,1,0,0,0,2,2,1,1,0,2,18
5526,Pedro Jesus Aquino Sanchez,784,6.2,13,0,0,0,0,0,0,0,2,0,0,1,0,2,8
5529,Victor Yoshimar Yotun Flores,784,6.8,15,0.01,0,1,1,0,0,0,2,1,0,3,3,1,63
5530,Christian Guillermo Martin Ramos Garagay,784,6.6,3,0,0,0,0,2,0,7,0,0,1,1,0,0,26
5531,Jefferson Agustin Farfan Guadalupe,784,6.6,23,0.36,0,3,0,0,0,1,4,0,1,5,3,0,15
5532,Alberto Junior Rodriguez Valdelomar,784,6.8,5,0.05,0,2,0,3,0,4,1,1,0,0,0,0,25
5533,Raul Mario Ruidiaz Misitich,784,6.1,23,0,0,0,0,1,0,0,1,0,0,0,1,0,2
5535,Jose Paolo Guerrero Gonzalez,784,6.3,21,0.41,0,3,0,0,0,1,1,0,1,0,0,0,5
3027,Mathias Jattah-Njie J©ªrgensen,776,6.2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,2
3043,Christian Dannemann Eriksen,776,7.5,19,0.4,0,3,2,2,0,0,0,1,3,1,0,0,34
3959,Andreas Christensen,776,7,5,0,0,0,0,2,0,3,3,0,0,2,2,2,45
4447,Martin Braithwaite Christensen,776,6.2,21,0,0,0,0,1,0,1,1,0,0,0,1,1,3
4763,Henrik Dalsgaard,776,7.2,2,0,0,0,0,0,0,2,5,0,0,0,2,2,31
5516,Pione Sisto Ifolo Emirmija,776,7.1,21,0.03,0,1,0,1,0,0,0,4,0,3,0,0,25
5517,William Vitved Kvist J©ªrgensen,776,6.5,13,0,0,0,0,0,0,0,2,0,0,1,0,1,17
5520,Lasse Schone,776,6.9,13,0.03,0,1,0,0,0,2,2,0,1,1,2,1,12
5522,Nicolai J©ªrgensen,776,6.6,23,0.1,0,1,1,4,0,1,3,0,3,0,3,2,8
5524,Jens Stryger Larsen,776,6.9,6,0.02,0,1,2,1,0,0,2,1,0,0,0,1,26
5527,Thomas Delaney,776,6.7,15,0.04,0,2,0,1,0,0,2,1,0,0,5,0,29
5534,Simon Thorup Kj©¡r,776,6.8,3,0,0,0,0,4,0,4,5,0,0,0,2,0,32
5536,Yussuf Yurary Poulsen,776,7.5,17,0.35,1,2,0,3,0,2,3,4,2,3,4,3,21
3281,Aaron Mooy,792,7.3,13,0.05,0,2,3,1,0,3,2,0,0,1,2,1,49
5478,Trent Sainsbury,792,6.7,3,0,0,0,0,2,0,3,3,0,0,0,0,0,53
5479,Aziz Eraltay Behich,792,6.7,6,0,0,0,1,1,0,1,1,3,0,1,0,0,54
5481,Mathew Leckie,792,7.1,17,0.28,0,5,1,2,0,2,1,4,4,0,0,0,23
5482,Josh Risdon,792,6.6,2,0,0,0,0,2,0,2,4,3,0,0,0,3,37
5483,Daniel Arzani,792,6.7,21,0.03,0,1,2,0,0,0,0,2,2,0,0,0,6
5486,Andrew Nabbout,792,6.4,23,0,0,0,1,0,0,0,0,2,3,0,0,0,11
5488,Mark Milligan,792,7.1,5,0,0,0,0,0,0,4,4,0,0,0,1,4,83
5489,Mile Jedinak,792,7.1,15,0.76,1,1,0,2,0,0,3,1,0,0,2,2,53
5490,Jackson Irvine,792,6.4,25,0,0,0,1,0,0,0,0,0,0,1,0,0,2
5491,Tom Rogi<U+0107>,792,6.6,25,0.07,0,3,0,0,0,0,0,2,3,1,0,0,19
5493,Tomi Juri<U+0107>,792,6,23,0,0,0,1,1,0,0,1,0,2,0,0,0,2
5494,Robbie Kruse,792,6.1,21,0.09,0,1,0,5,0,0,2,0,1,2,1,1,20
3043,Christian Dannemann Eriksen,776,7.6,19,0.15,1,2,2,2,0,1,0,0,2,1,0,0,35
3959,Andreas Christensen,776,6.5,5,0,0,0,0,1,0,5,1,0,0,0,0,1,67
4447,Martin Braithwaite Christensen,776,6.3,17,0.02,0,1,0,2,0,0,1,1,1,0,1,1,4
4763,Henrik Dalsgaard,776,7.7,2,0,0,0,1,2,0,3,4,0,0,1,2,4,38
5516,Pione Sisto Ifolo Emirmija,776,7.4,21,0.16,0,3,1,2,0,0,2,10,1,2,0,1,35
5520,Lasse Schone,776,6.4,9,0,0,0,0,2,0,1,3,0,2,1,0,3,51
5522,Nicolai J©ªrgensen,776,6.7,23,0.19,0,1,1,0,0,1,1,1,0,0,0,0,13
5524,Jens Stryger Larsen,776,6.6,6,0.02,0,1,0,1,0,2,3,1,0,0,1,3,31
5527,Thomas Delaney,776,6.8,11,0.12,0,1,1,2,0,1,4,1,0,0,2,2,36
5534,Simon Thorup Kj©¡r,776,6.9,3,0,0,0,1,1,0,4,5,0,0,0,0,4,60
5536,Yussuf Yurary Poulsen,776,5.6,17,0,0,0,0,5,0,0,3,2,2,0,1,1,11
5732,Andreas Evald Cornelius,776,6.7,23,0.07,0,1,1,0,0,0,1,1,0,1,0,0,4
2948,Nabil Fekir,771,6.1,19,0,0,0,0,0,0,0,1,1,0,3,0,1,3
3009,Kylian Mbappe Lottin,771,7.8,17,1.22,1,2,1,1,0,0,3,6,1,2,0,2,21
3604,Olivier Giroud,771,7.3,23,0.29,0,2,2,1,0,1,1,3,3,1,1,1,14
3961,N'Golo Kante,771,8,13,0,0,0,1,6,0,2,4,2,2,0,1,4,45
4375,Blaise Matuidi,771,6.8,21,0.03,0,1,1,2,0,0,3,1,2,1,4,2,24
5476,Benjamin Pavard,771,7.2,2,0,0,0,0,1,0,2,1,0,0,0,2,1,48
5477,Ousmane Dembele,771,6.4,17,0.06,0,1,0,1,0,0,0,2,0,0,0,0,6
5484,Lucas Hernandez Pi,771,7.4,6,0.15,0,2,0,2,0,2,3,4,1,2,0,3,28
5485,Raphael Varane,771,7.6,3,0.05,0,1,0,1,0,2,4,0,1,0,0,1,34
5487,Antoine Griezmann,771,6.9,19,0.18,0,2,1,0,0,0,3,1,0,0,0,1,24
5492,Samuel Yves Umtiti,771,7.6,5,0,0,0,0,1,0,3,3,0,0,2,1,3,25
20004,Paul Pogba,771,7.8,15,0.01,0,1,2,0,0,0,3,5,1,3,2,2,45
3632,Andre Martin Carrillo Diaz,784,6.7,14,0.03,0,1,2,0,0,0,1,10,5,1,2,0,30
5518,Miguel Angel Trauco Saavedra,784,6.7,6,0,0,0,0,3,0,1,3,0,2,0,1,3,53
5519,Christian Alberto Cueva Bravo,784,6.2,20,0.05,0,1,1,0,0,2,0,0,1,0,0,0,42
5521,Luis Jan Piers Advincula Castrillon,784,7.5,2,0.02,0,1,2,2,0,2,6,4,1,4,0,6,51
5525,Edison Michael Flores Peralta,784,6.2,13,0.05,0,2,2,2,0,0,2,0,0,0,2,1,44
5526,Pedro Jesus Aquino Sanchez,784,7.2,9,0.04,0,1,1,1,0,2,7,0,0,0,3,5,56
5529,Victor Yoshimar Yotun Flores,784,6,11,0.01,0,1,0,0,0,0,1,0,1,1,1,1,24
5530,Christian Guillermo Martin Ramos Garagay,784,6.1,3,0,0,0,0,0,0,2,2,2,0,0,0,0,40
5531,Jefferson Agustin Farfan Guadalupe,784,6.5,19,0.05,0,1,2,0,0,2,1,2,1,2,3,1,13
5532,Alberto Junior Rodriguez Valdelomar,784,5.9,5,0,0,0,0,1,0,0,0,0,0,0,1,0,24
5533,Raul Mario Ruidiaz Misitich,784,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5535,Jose Paolo Guerrero Gonzalez,784,6.4,23,0.21,0,4,1,0,0,0,5,3,4,1,1,2,15
5738,Anderson Santamaria Bardales,784,6.3,5,0,0,0,0,1,0,1,1,1,0,0,0,1,32
3027,Mathias Jattah-Njie J©ªrgensen,776,6.6,5,0,0,0,0,5,0,3,2,0,0,2,1,2,26
3043,Christian Dannemann Eriksen,776,6.6,13,0.08,0,3,0,0,0,0,0,1,2,1,1,0,21
3959,Andreas Christensen,776,6.8,10,0,0,0,0,1,0,6,0,1,0,0,0,0,23
4447,Martin Braithwaite Christensen,776,6.5,12,0,0,0,0,1,0,0,4,2,1,1,2,2,18
4763,Henrik Dalsgaard,776,6.7,2,0.02,0,1,0,1,0,2,4,0,0,0,2,4,27
5516,Pione Sisto Ifolo Emirmija,776,6.6,16,0,0,0,0,3,0,0,1,2,2,2,0,1,7
5524,Jens Stryger Larsen,776,6.7,6,0,0,0,1,2,0,0,2,0,0,0,0,2,21
5527,Thomas Delaney,776,6.7,15,0,0,0,1,3,0,1,3,2,0,2,2,3,33
5534,Simon Thorup Kj©¡r,776,7,3,0,0,0,0,0,0,7,3,0,0,0,0,0,30
5732,Andreas Evald Cornelius,776,7,23,0,0,0,0,0,0,0,8,2,0,2,2,0,8
6302,Kasper Dolberg,776,5.9,23,0,0,0,0,0,0,0,3,0,0,0,1,0,4
6303,Viktor Fischer,776,6,16,0.02,0,1,0,0,0,1,0,2,0,0,0,0,8
2948,Nabil Fekir,771,6.4,19,0.04,0,2,0,0,0,0,0,2,0,0,0,0,12
2999,Presnel Kimpembe,771,7.2,5,0,0,0,0,1,0,4,3,0,0,2,1,1,68
3009,Kylian Mbappe Lottin,771,6.1,17,0,0,0,1,0,0,0,0,1,0,0,0,0,9
3245,Thomas Lemar,771,6.7,21,0.03,0,1,2,2,0,0,1,4,1,1,1,0,49
3261,Benjamin Mendy,771,6.2,6,0,0,0,1,2,0,0,0,0,0,0,0,0,26
3446,Djibril Sidibe,771,7.2,2,0,0,0,3,1,0,0,1,0,1,0,1,1,83
3604,Olivier Giroud,771,6,23,0.12,0,3,0,0,0,0,1,0,1,1,2,0,12
3961,N'Golo Kante,771,6.8,9,0,0,0,0,1,0,0,2,1,1,2,1,2,70
5477,Ousmane Dembele,771,6.6,17,0.04,0,2,2,2,0,0,2,5,4,1,0,2,36
5484,Lucas Hernandez Pi,771,6.6,6,0,0,0,1,0,0,0,2,0,2,2,1,1,38
5485,Raphael Varane,771,7.6,3,0.04,0,1,0,1,0,2,1,1,0,0,1,0,79
5487,Antoine Griezmann,771,6.7,19,0.04,0,2,0,0,0,0,0,2,0,1,2,0,29
5737,Steven N'Kemboanza Mike Christopher Nzonzi,771,7.7,11,0,0,0,1,1,0,2,3,0,0,1,0,1,61
3281,Aaron Mooy,792,6.9,15,0.05,0,1,6,2,0,1,0,0,2,0,1,0,71
5478,Trent Sainsbury,792,7.3,3,0.21,0,3,2,3,0,5,1,1,1,1,0,0,71
5479,Aziz Eraltay Behich,792,5.9,6,0.07,0,1,1,3,0,0,0,2,1,2,1,0,44
5481,Mathew Leckie,792,6.7,12,0.14,0,2,1,8,0,2,1,4,8,3,2,1,22
5482,Josh Risdon,792,6.2,2,0,0,0,0,2,0,1,3,2,1,1,1,3,53
5483,Daniel Arzani,792,5.7,16,0.03,0,1,0,0,0,0,0,1,4,1,1,0,10
5488,Mark Milligan,792,6,5,0,0,0,1,1,0,2,0,0,0,0,1,0,78
5489,Mile Jedinak,792,6.9,13,0.29,0,4,0,4,0,0,2,0,0,1,3,2,68
5490,Jackson Irvine,792,6.1,19,0,0,0,0,1,0,0,1,0,0,0,0,1,4
5491,Tom Rogi<U+0107>,792,6.8,19,0.21,0,2,0,0,0,0,0,5,4,1,1,0,21
5493,Tomi Juri<U+0107>,792,6,23,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5494,Robbie Kruse,792,5.8,16,0,0,0,0,2,0,0,0,0,1,1,0,0,9
6314,Tim Cahill,792,6.3,23,0.11,0,2,0,0,0,0,2,0,0,1,1,0,6
3632,Andre Martin Carrillo Diaz,784,7.8,12,0.03,1,1,0,1,0,0,3,2,0,1,0,3,19
5518,Miguel Angel Trauco Saavedra,784,7.1,6,0,0,0,0,2,0,4,1,2,0,0,0,1,55
5519,Christian Alberto Cueva Bravo,784,7,18,0,0,0,0,2,0,0,4,2,2,4,0,4,28
5521,Luis Jan Piers Advincula Castrillon,784,7.3,2,0,0,0,0,0,0,1,5,0,0,4,2,5,36
5523,Renato Fabrizio Tapia Cortijo,784,6.9,9,0,0,0,0,1,0,3,1,0,0,0,1,0,17
5525,Edison Michael Flores Peralta,784,6.8,16,0,0,0,0,3,0,1,3,1,3,1,1,3,15
5526,Pedro Jesus Aquino Sanchez,784,7.3,11,0,0,0,0,3,0,2,4,0,1,1,2,4,23
5529,Victor Yoshimar Yotun Flores,784,6.8,11,0.01,0,1,1,0,0,0,1,0,0,1,1,1,31
5530,Christian Guillermo Martin Ramos Garagay,784,7.2,3,0,0,0,1,3,0,4,1,0,0,0,0,0,33
5535,Jose Paolo Guerrero Gonzalez,784,8.2,23,0.27,1,2,0,2,0,2,7,0,0,0,2,0,10
5738,Anderson Santamaria Bardales,784,7.4,5,0,0,0,0,1,0,4,5,0,0,0,0,3,37
6313,Wilder Jose Cartagena Mendoza,784,6.1,12,0,0,0,0,0,0,0,2,0,0,0,1,1,3
6315,Christopher Paolo Cesar Hurtado Huertas,784,6.5,9,0,0,0,0,2,0,1,2,1,0,0,2,2,16
2995,Angel Fabian Di Maria Hernandez,779,6.5,17,0,0,0,3,0,0,0,0,0,1,0,0,0,33
3090,Nicolas Hernan Otamendi,779,7.5,3,0.24,0,4,0,2,0,3,3,1,1,0,0,1,70
3237,Sergio Leonel Aguero del Castillo,779,7.7,23,0.15,1,3,1,0,0,0,3,0,5,1,0,3,35
3602,Faustino Marcos Alberto Rojo,779,6.6,5,0.02,0,1,0,1,0,2,3,0,0,0,0,0,70
5496,Cristian David Pavon,779,6,20,0.05,0,1,0,0,0,0,0,0,0,0,0,0,7
5497,Gonzalo Gerardo Higuain,779,6.3,22,0,0,0,0,0,0,0,0,0,0,1,0,0,5
5499,Maximiliano Eduardo Meza,779,7.1,12,0,0,0,5,2,0,1,0,2,1,3,3,0,41
5503,Lionel Andres Messi Cuccittini,779,7.7,19,1.08,0,11,3,1,0,0,1,7,9,5,1,1,59
5504,Ever Maximiliano David Banega,779,6.9,14,0.06,0,2,0,1,0,0,0,2,0,1,0,0,48
5506,Javier Alejandro Mascherano,779,7.2,13,0.02,0,1,2,1,0,2,2,0,0,2,6,1,134
5507,Nicolas Alejandro Tagliafico,779,6.4,6,0.05,0,2,3,1,0,0,1,0,0,1,1,0,66
5510,Lucas Rodrigo Biglia,779,6.2,13,0.08,0,2,0,0,0,0,2,0,1,1,0,1,44
5513,Eduardo Antonio Salvio,779,7.6,2,0.03,0,1,3,4,0,2,4,3,0,2,0,2,66
3720,Johann Berg Gu©£munds¡©son,793,6.4,12,0.03,0,1,0,0,0,1,0,1,0,0,0,0,10
3944,Gylfi ¨­or Sigur©£sson,793,7.8,25,0.12,0,4,1,3,0,0,5,3,3,2,3,5,15
5495,Rurik Gislason,793,6.3,14,0,0,0,0,0,0,1,2,0,2,2,1,1,4
5500,Bjorn Bergmann Sigur©£arson,793,6.1,23,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5501,Hor©£ur Bjorgvin Magnusson,793,6.4,6,0,0,0,0,5,0,3,4,0,0,0,1,2,10
5502,Ari Freyr Skulason,793,6,12,0,0,0,0,0,0,0,1,0,0,0,0,0,4
5505,Kari Arnason,793,7,3,0,0,0,1,3,0,6,5,0,0,0,2,2,10
5508,Birkir Mar S©¡varsson,793,7,2,0,0,0,0,4,0,2,1,0,0,0,0,1,10
5509,Birkir Bjarnason,793,6.5,14,0.17,0,1,0,2,0,0,4,0,0,2,3,3,9
5511,Ragnar Sigur©£sson,793,6.8,5,0,0,0,1,5,0,2,2,0,0,0,0,1,10
5512,Emil Hallfre©£sson,793,6.9,11,0,0,0,0,2,0,0,5,1,1,3,2,5,23
5514,Alfre©£ Finnbogason,793,7.8,23,0.59,1,3,1,1,0,1,6,2,1,0,3,1,10
5515,Aron Einar Gunnarsson,793,6.9,9,0,0,0,1,1,0,4,3,0,1,0,2,3,11
3471,Dejan Lovren,785,7.1,3,0.02,0,1,0,5,0,3,1,0,0,0,1,0,48
5456,Mateo Kova<U+010D>i<U+0107>,785,6.4,17,0.13,0,1,0,1,0,0,1,0,0,0,0,1,2
5457,Ivan Strini<U+0107>,785,7.6,6,0,0,0,0,2,0,3,1,1,0,2,1,1,36
5459,Marko Pjaca,785,6.3,23,0,0,0,1,0,0,0,0,0,1,1,0,0,2
5460,Andrej Kramari<U+0107>,785,6.7,19,0.06,0,2,0,0,0,0,0,3,1,2,0,0,10
5461,<U+0160>ime Vrsaljko,785,7.2,2,0.02,0,1,0,1,0,3,3,0,1,1,1,1,35
5463,Luka Modri<U+0107>,785,7.3,16,0.76,1,1,0,1,0,0,4,1,2,1,4,2,55
5465,Ante Rebi<U+0107>,785,7.3,20,0.02,0,1,1,1,0,1,1,2,0,0,5,1,23
5468,Domagoj Vida,785,7.1,5,0,0,0,0,1,0,5,1,0,0,1,0,1,33
5469,Marcelo Brozovi<U+0107>,785,6.1,14,0,0,0,0,0,0,1,0,0,0,0,2,0,24
5470,Ivan Rakiti<U+0107>,785,7.5,14,0.01,0,1,3,1,0,1,5,1,0,3,3,4,55
5472,Mario Mand<U+017E>uki<U+0107>,785,7.1,23,0.25,0,2,3,1,0,3,3,0,0,1,4,0,16
5474,Ivan Peri<U+0161>i<U+0107>,785,7.2,18,0.06,0,1,1,0,0,2,4,2,1,0,0,3,32
3338,Onyinye Wilfred Ndidi,775,7.4,13,0,0,0,1,0,0,2,3,0,0,3,1,2,39
3647,Alex Iwobi,775,6.4,11,0.07,0,3,1,1,0,1,0,2,0,0,1,0,14
3708,Kelechi Promise Iheanacho,775,6.2,23,0.04,0,1,1,0,0,0,0,0,1,0,0,0,1
3963,Victor Moses,775,6.9,17,0.14,0,3,1,2,0,2,3,3,2,5,2,1,17
5455,William Troost-Ekong,775,5.6,3,0,0,0,0,1,0,1,3,2,0,0,2,1,43
5458,Odion Jude Ighalo,775,5.9,23,0.26,0,3,0,0,0,2,2,1,0,1,3,0,5
5462,Brian Oladapo Idowu,775,6.5,6,0,0,0,1,4,0,0,1,0,0,1,0,0,23
5466,Oghenekaro Etebo,775,7.4,15,0.04,0,2,2,1,0,0,1,4,2,8,1,1,62
